---,Name
44313,"NSLOCTEXT("""", ""ItemTable_44313_Name"", ""Crystalline Guardian Tar Leg"")"
44314,"NSLOCTEXT("""", ""ItemTable_44314_Name"", ""Crystalline Guardian Brimstone Head"")"
44315,"NSLOCTEXT("""", ""ItemTable_44315_Name"", ""Crystalline Guardian Brimstone Torso"")"
44316,"NSLOCTEXT("""", ""ItemTable_44316_Name"", ""Crystalline Guardian Brimstone Leg"")"
44317,"NSLOCTEXT("""", ""ItemTable_44317_Name"", ""Lightning Rod Guardian Head"")"
44318,"NSLOCTEXT("""", ""ItemTable_44318_Name"", ""Lotus Burner Guardian Torso"")"
44900,"NSLOCTEXT("""", ""ItemTable_44900_Name"", ""xx_golem_sword_t1"")"
44901,"NSLOCTEXT("""", ""ItemTable_44901_Name"", ""xx_golem_axe_t1"")"
44902,"NSLOCTEXT("""", ""ItemTable_44902_Name"", ""xx_golem_hammer_t1"")"
44903,"NSLOCTEXT("""", ""ItemTable_44903_Name"", ""xx_golem_scythe_t1"")"
44904,"NSLOCTEXT("""", ""ItemTable_44904_Name"", ""xx_golem_sword_t2"")"
44905,"NSLOCTEXT("""", ""ItemTable_44905_Name"", ""xx_golem_axe_t2"")"
44906,"NSLOCTEXT("""", ""ItemTable_44906_Name"", ""xx_golem_hammer_t2"")"
44907,"NSLOCTEXT("""", ""ItemTable_44907_Name"", ""xx_golem_scythe_t2"")"
44908,"NSLOCTEXT("""", ""ItemTable_44908_Name"", ""xx_golem_sword_t3"")"
44909,"NSLOCTEXT("""", ""ItemTable_44909_Name"", ""xx_golem_axe_t3"")"
44910,"NSLOCTEXT("""", ""ItemTable_44910_Name"", ""xx_golem_hammer_t3"")"
44911,"NSLOCTEXT("""", ""ItemTable_44911_Name"", ""xx_golem_scythe_t3"")"
45999,"NSLOCTEXT("""", ""ItemTable_45999_Name"", ""Golem Workbench"")"
50481,"NSLOCTEXT("""", ""ItemTable_50481_Name"", ""Trollbane"")"
50482,"NSLOCTEXT("""", ""ItemTable_50482_Name"", ""Rebellious Adze"")"
50483,"NSLOCTEXT("""", ""ItemTable_50483_Name"", ""Blade of the Betrayer"")"
50484,"NSLOCTEXT("""", ""ItemTable_50484_Name"", ""Black Iron Bulwark"")"
50485,"NSLOCTEXT("""", ""ItemTable_50485_Name"", ""Twin Light"")"
50486,"NSLOCTEXT("""", ""ItemTable_50486_Name"", ""Evening Star"")"
50487,"NSLOCTEXT("""", ""ItemTable_50487_Name"", ""Morning Sun"")"
50488,"NSLOCTEXT("""", ""ItemTable_50488_Name"", ""Render"")"
50489,"NSLOCTEXT("""", ""ItemTable_50489_Name"", ""Two-Handed Iron Great Axe"")"
50492,"NSLOCTEXT("""", ""ItemTable_50492_Name"", ""Star Metal Great Axe"")"
50495,"NSLOCTEXT("""", ""ItemTable_50495_Name"", ""Iron Short Sword"")"
50498,"NSLOCTEXT("""", ""ItemTable_50498_Name"", ""Star Metal Short Sword"")"
50501,"NSLOCTEXT("""", ""ItemTable_50501_Name"", ""The Shank"")"
50502,"NSLOCTEXT("""", ""ItemTable_50502_Name"", ""The Predatory Blade"")"
50503,"NSLOCTEXT("""", ""ItemTable_50503_Name"", ""Maelstrom"")"
50504,"NSLOCTEXT("""", ""ItemTable_50504_Name"", ""Rage Hammer"")"
50505,"NSLOCTEXT("""", ""ItemTable_50505_Name"", ""Lying Bastard Sword"")"
50506,"NSLOCTEXT("""", ""ItemTable_50506_Name"", ""Sword of Crom"")"
50507,"NSLOCTEXT("""", ""ItemTable_50507_Name"", ""Corrupted Axe"")"
50508,"NSLOCTEXT("""", ""ItemTable_50508_Name"", ""The Festering One"")"
50509,"NSLOCTEXT("""", ""ItemTable_50509_Name"", ""Blade of Seven Winds"")"
50510,"NSLOCTEXT("""", ""ItemTable_50510_Name"", ""Lifeblood Spear"")"
50511,"NSLOCTEXT("""", ""ItemTable_50511_Name"", ""Drunkard\'s Blade"")"
50512,"NSLOCTEXT("""", ""ItemTable_50512_Name"", ""Specter\'s Bane"")"
50513,"NSLOCTEXT("""", ""ItemTable_50513_Name"", ""Quake"")"
50514,"NSLOCTEXT("""", ""ItemTable_50514_Name"", ""Heated Argument"")"
50515,"NSLOCTEXT("""", ""ItemTable_50515_Name"", ""Quivering Arrow"")"
50516,"NSLOCTEXT("""", ""ItemTable_50516_Name"", ""Riptide"")"
50517,"NSLOCTEXT("""", ""ItemTable_50517_Name"", ""xx_riptide_projectile"")"
50518,"NSLOCTEXT("""", ""ItemTable_50518_Name"", ""Fangs of the Red Mother"")"
50519,"NSLOCTEXT("""", ""ItemTable_50519_Name"", ""XX_Thrown Axe"")"
50520,"NSLOCTEXT("""", ""ItemTable_50520_Name"", ""Final Breath of the Red Mother"")"
50521,"NSLOCTEXT("""", ""ItemTable_50521_Name"", ""Ghast Sword"")"
50522,"NSLOCTEXT("""", ""ItemTable_50522_Name"", ""Ghast Axe"")"
50523,"NSLOCTEXT("""", ""ItemTable_50523_Name"", ""Reach of the Red Mother"")"
50524,"NSLOCTEXT("""", ""ItemTable_50524_Name"", ""Havoc and Malice"")"
50525,"NSLOCTEXT("""", ""ItemTable_50525_Name"", ""Whirlwind Blades"")"
50526,"NSLOCTEXT("""", ""ItemTable_50526_Name"", ""Maelstrom Light"")"
50527,"NSLOCTEXT("""", ""ItemTable_50527_Name"", ""Sturdy Bone Bow"")"
50528,"NSLOCTEXT("""", ""ItemTable_50528_Name"", ""Incarmine War-Axe"")"
50529,"NSLOCTEXT("""", ""ItemTable_50529_Name"", ""Incarmine Sword"")"
50530,"NSLOCTEXT("""", ""ItemTable_50530_Name"", ""Incarmine Warhammer"")"
50531,"NSLOCTEXT("""", ""ItemTable_50531_Name"", ""Incarmine Great-Sword"")"
50533,"NSLOCTEXT("""", ""ItemTable_50533_Name"", ""Incarmine Dagger"")"
50534,"NSLOCTEXT("""", ""ItemTable_50534_Name"", ""Incarmine Shield"")"
50535,"NSLOCTEXT("""", ""ItemTable_50535_Name"", ""Feroxic Bow"")"
50536,"NSLOCTEXT("""", ""ItemTable_50536_Name"", ""Feroxic Dagger"")"
50537,"NSLOCTEXT("""", ""ItemTable_50537_Name"", ""Feroxic Great-Sword"")"
50538,"NSLOCTEXT("""", ""ItemTable_50538_Name"", ""Feroxic Warhammer"")"
50539,"NSLOCTEXT("""", ""ItemTable_50539_Name"", ""Feroxic Pike"")"
50540,"NSLOCTEXT("""", ""ItemTable_50540_Name"", ""Feroxic War-Axe"")"
50541,"NSLOCTEXT("""", ""ItemTable_50541_Name"", ""Dagger of the Great Wolf"")"
50542,"NSLOCTEXT("""", ""ItemTable_50542_Name"", ""Great Axe of the Great Wolf"")"
50543,"NSLOCTEXT("""", ""ItemTable_50543_Name"", ""Great Sword of the Great Wolf"")"
50544,"NSLOCTEXT("""", ""ItemTable_50544_Name"", ""Claws of the Great Wolf"")"
50546,"NSLOCTEXT("""", ""ItemTable_50546_Name"", ""Serpentes Chakram"")"
50547,"NSLOCTEXT("""", ""ItemTable_50547_Name"", ""Serpentes Daggers"")"
50548,"NSLOCTEXT("""", ""ItemTable_50548_Name"", ""Serpentes Sword"")"
50549,"NSLOCTEXT("""", ""ItemTable_50549_Name"", ""Daggers of the Outer Dark"")"
50550,"NSLOCTEXT("""", ""ItemTable_50550_Name"", ""Pike of the Outer Dark"")"
50551,"NSLOCTEXT("""", ""ItemTable_50551_Name"", ""Sword of the Outer Dark"")"
50552,"NSLOCTEXT("""", ""ItemTable_50552_Name"", ""Great Sword of the Outer Dark"")"
50553,"NSLOCTEXT("""", ""ItemTable_50553_Name"", ""Battle Axe of the Outer Dark"")"
50554,"NSLOCTEXT("""", ""ItemTable_50554_Name"", ""Featherlight Bow"")"
50555,"NSLOCTEXT("""", ""ItemTable_50555_Name"", ""Featherlight Chakram"")"
50556,"NSLOCTEXT("""", ""ItemTable_50556_Name"", ""Featherlight Daggers"")"
50557,"NSLOCTEXT("""", ""ItemTable_50557_Name"", ""Featherlight Battle Axe"")"
50558,"NSLOCTEXT("""", ""ItemTable_50558_Name"", ""Great Sword of Nergal"")"
50559,"NSLOCTEXT("""", ""ItemTable_50559_Name"", ""Spear of Nergal"")"
50560,"NSLOCTEXT("""", ""ItemTable_50560_Name"", ""Sword of Nergal"")"
50561,"NSLOCTEXT("""", ""ItemTable_50561_Name"", ""Throwing Axe of Nergal"")"
50562,"NSLOCTEXT("""", ""ItemTable_50562_Name"", ""Battle Axe of Nergal"")"
50563,"NSLOCTEXT("""", ""ItemTable_50563_Name"", ""Bone Shrapnel Grenade"")"
50564,"NSLOCTEXT("""", ""ItemTable_50564_Name"", ""Fiend-Bone Battle Axe"")"
50565,"NSLOCTEXT("""", ""ItemTable_50565_Name"", ""Fiend-Bone Great Sword"")"
50566,"NSLOCTEXT("""", ""ItemTable_50566_Name"", ""Fiend-Bone Pike"")"
50567,"NSLOCTEXT("""", ""ItemTable_50567_Name"", ""Fiend-Bone Shield"")"
50568,"NSLOCTEXT("""", ""ItemTable_50568_Name"", ""Harpy\'s Daggers"")"
50569,"NSLOCTEXT("""", ""ItemTable_50569_Name"", ""Harpy\'s Spear"")"
50570,"NSLOCTEXT("""", ""ItemTable_50570_Name"", ""Harpy\'s Kiss Arrows"")"
50571,"NSLOCTEXT("""", ""ItemTable_50571_Name"", ""Harpy\'s Bow"")"
50572,"NSLOCTEXT("""", ""ItemTable_50572_Name"", ""Voidforge War-Axe "")"
50573,"NSLOCTEXT("""", ""ItemTable_50573_Name"", ""Voidforge Mace"")"
50574,"NSLOCTEXT("""", ""ItemTable_50574_Name"", ""Voidforge Sword "")"
50575,"NSLOCTEXT("""", ""ItemTable_50575_Name"", ""Voidforge Great Axe"")"
50576,"NSLOCTEXT("""", ""ItemTable_50576_Name"", ""Voidforge Warhammer"")"
50577,"NSLOCTEXT("""", ""ItemTable_50577_Name"", ""Voidforge Great Sword "")"
50578,"NSLOCTEXT("""", ""ItemTable_50578_Name"", ""Voidforge Bow"")"
50579,"NSLOCTEXT("""", ""ItemTable_50579_Name"", ""Voidforge Kris"")"
50580,"NSLOCTEXT("""", ""ItemTable_50580_Name"", ""Voidforge Katana"")"
50581,"NSLOCTEXT("""", ""ItemTable_50581_Name"", ""Voidforge Pike"")"
50582,"NSLOCTEXT("""", ""ItemTable_50582_Name"", ""Voidforge Shield "")"
50583,"NSLOCTEXT("""", ""ItemTable_50583_Name"", ""Voidforge Gladius"")"
50586,"NSLOCTEXT("""", ""ItemTable_50586_Name"", ""xx_Throwing Axe of the Bat"")"
50591,"NSLOCTEXT("""", ""ItemTable_50591_Name"", ""xx_GlowingGoopGrenade"")"
50592,"NSLOCTEXT("""", ""ItemTable_50592_Name"", ""Battering Ram"")"
51001,"NSLOCTEXT("""", ""ItemTable_51001_Name"", ""Stone Pick"")"
51002,"NSLOCTEXT("""", ""ItemTable_51002_Name"", ""Iron Pick"")"
51003,"NSLOCTEXT("""", ""ItemTable_51003_Name"", ""Steel Pick"")"
51006,"NSLOCTEXT("""", ""ItemTable_51006_Name"", ""Eldarium Cleaver"")"
51007,"NSLOCTEXT("""", ""ItemTable_51007_Name"", ""Eldarium Pick-axe"")"
51008,"NSLOCTEXT("""", ""ItemTable_51008_Name"", ""Eldarium Sickle"")"
51009,"NSLOCTEXT("""", ""ItemTable_51009_Name"", ""Eldarium Pick"")"
51010,"NSLOCTEXT("""", ""ItemTable_51010_Name"", ""Eldarium Hatchet"")"
51011,"NSLOCTEXT("""", ""ItemTable_51011_Name"", ""Stone Hatchet"")"
51012,"NSLOCTEXT("""", ""ItemTable_51012_Name"", ""Iron Hatchet"")"
51013,"NSLOCTEXT("""", ""ItemTable_51013_Name"", ""Steel Hatchet"")"
51014,"NSLOCTEXT("""", ""ItemTable_51014_Name"", ""Hardened Steel Hatchet"")"
51015,"NSLOCTEXT("""", ""ItemTable_51015_Name"", ""Star Metal Hatchet"")"
51016,"NSLOCTEXT("""", ""ItemTable_51016_Name"", ""The Pecker"")"
51020,"NSLOCTEXT("""", ""ItemTable_51020_Name"", ""Star Metal Pickaxe"")"
51021,"NSLOCTEXT("""", ""ItemTable_51021_Name"", ""Pickaxe"")"
51022,"NSLOCTEXT("""", ""ItemTable_51022_Name"", ""Hardened Steel Pick"")"
51023,"NSLOCTEXT("""", ""ItemTable_51023_Name"", ""Star Metal Pick"")"
51031,"NSLOCTEXT("""", ""ItemTable_51031_Name"", ""Repair Hammer"")"
51033,"NSLOCTEXT("""", ""ItemTable_51033_Name"", ""Construction Hammer"")"
51039,"NSLOCTEXT("""", ""ItemTable_51039_Name"", ""Iron Sickle"")"
51040,"NSLOCTEXT("""", ""ItemTable_51040_Name"", ""Steel Sickle"")"
51041,"NSLOCTEXT("""", ""ItemTable_51041_Name"", ""Hardened Steel Sickle"")"
51042,"NSLOCTEXT("""", ""ItemTable_51042_Name"", ""Star Metal Sickle"")"
51043,"NSLOCTEXT("""", ""ItemTable_51043_Name"", ""Two-Handed Stone Sword"")"
51044,"NSLOCTEXT("""", ""ItemTable_51044_Name"", ""Two-Handed Iron Sword"")"
51047,"NSLOCTEXT("""", ""ItemTable_51047_Name"", ""Two-Handed Steel Sword"")"
51060,"NSLOCTEXT("""", ""ItemTable_51060_Name"", ""Hardened Steel Greatsword"")"
51061,"NSLOCTEXT("""", ""ItemTable_51061_Name"", ""xx_nergalsword"")"
51063,"NSLOCTEXT("""", ""ItemTable_51063_Name"", ""Star Metal Great Sword"")"
51066,"NSLOCTEXT("""", ""ItemTable_51066_Name"", ""Telith\'s Lament"")"
51067,"NSLOCTEXT("""", ""ItemTable_51067_Name"", ""Hoar-Frost Hatchet"")"
51068,"NSLOCTEXT("""", ""ItemTable_51068_Name"", ""Glacier-Crack"")"
51069,"NSLOCTEXT("""", ""ItemTable_51069_Name"", ""Star Metal Sword"")"
51070,"NSLOCTEXT("""", ""ItemTable_51070_Name"", ""XX_QA_TestWeapon"")"
51072,"NSLOCTEXT("""", ""ItemTable_51072_Name"", ""Deathbringer Axe"")"
51073,"NSLOCTEXT("""", ""ItemTable_51073_Name"", ""Spectral Sword"")"
51074,"NSLOCTEXT("""", ""ItemTable_51074_Name"", ""Spectral Axe"")"
51075,"NSLOCTEXT("""", ""ItemTable_51075_Name"", ""Telith\'s Sorrow"")"
51078,"NSLOCTEXT("""", ""ItemTable_51078_Name"", ""Hardened Steel Mace"")"
51081,"NSLOCTEXT("""", ""ItemTable_51081_Name"", ""Star Metal Mace"")"
51084,"NSLOCTEXT("""", ""ItemTable_51084_Name"", ""Ancient Javelin"")"
51085,"NSLOCTEXT("""", ""ItemTable_51085_Name"", ""Deathbringer Axe"")"
51086,"NSLOCTEXT("""", ""ItemTable_51086_Name"", ""Telith\'s Lament"")"
51087,"NSLOCTEXT("""", ""ItemTable_51087_Name"", ""Ancient Mace"")"
51088,"NSLOCTEXT("""", ""ItemTable_51088_Name"", ""Sword of the Brood-Guard"")"
51089,"NSLOCTEXT("""", ""ItemTable_51089_Name"", ""Thunnha Javelin"")"
51090,"NSLOCTEXT("""", ""ItemTable_51090_Name"", ""Ancient Pike"")"
51091,"NSLOCTEXT("""", ""ItemTable_51091_Name"", ""Katana"")"
51094,"NSLOCTEXT("""", ""ItemTable_51094_Name"", ""Katana"")"
51097,"NSLOCTEXT("""", ""ItemTable_51097_Name"", ""Venom-Infused Sword"")"
51098,"NSLOCTEXT("""", ""ItemTable_51098_Name"", ""Venom-Infused Two-Handed Sword"")"
51099,"NSLOCTEXT("""", ""ItemTable_51099_Name"", ""Venom-Infused War-Axe"")"
51100,"NSLOCTEXT("""", ""ItemTable_51100_Name"", ""Venom-Infused Daggers"")"
51101,"NSLOCTEXT("""", ""ItemTable_51101_Name"", ""Venom-Infused Pike"")"
51102,"NSLOCTEXT("""", ""ItemTable_51102_Name"", ""Blunted Javelin"")"
51103,"NSLOCTEXT("""", ""ItemTable_51103_Name"", ""Blunted Arrow"")"
51104,"NSLOCTEXT("""", ""ItemTable_51104_Name"", ""Blunted Bolts"")"
51105,"NSLOCTEXT("""", ""ItemTable_51105_Name"", ""Star Metal War Axe"")"
51108,"NSLOCTEXT("""", ""ItemTable_51108_Name"", ""xx_ancient_javelin_projectile"")"
51109,"NSLOCTEXT("""", ""ItemTable_51109_Name"", ""Black Ice Arrows"")"
51151,"NSLOCTEXT("""", ""ItemTable_51151_Name"", ""Iron Warhammer"")"
51152,"NSLOCTEXT("""", ""ItemTable_51152_Name"", ""Stone Maul"")"
51154,"NSLOCTEXT("""", ""ItemTable_51154_Name"", ""Steel Warhammer"")"
51155,"NSLOCTEXT("""", ""ItemTable_51155_Name"", ""Ancient Warhammer"")"
51156,"NSLOCTEXT("""", ""ItemTable_51156_Name"", ""Hardened Steel Hammer"")"
51159,"NSLOCTEXT("""", ""ItemTable_51159_Name"", ""Star Metal Hammer"")"
51184,"NSLOCTEXT("""", ""ItemTable_51184_Name"", ""Bone Arrow"")"
51185,"NSLOCTEXT("""", ""ItemTable_51185_Name"", ""Bone Bolts"")"
51186,"NSLOCTEXT("""", ""ItemTable_51186_Name"", ""Flanged Iron Mace"")"
51189,"NSLOCTEXT("""", ""ItemTable_51189_Name"", ""Iron Corseque"")"
51192,"NSLOCTEXT("""", ""ItemTable_51192_Name"", ""Balanced Iron Javelin"")"
51195,"NSLOCTEXT("""", ""ItemTable_51195_Name"", ""Iron War Axe"")"
51198,"NSLOCTEXT("""", ""ItemTable_51198_Name"", ""Studded Iron Mace"")"
51201,"NSLOCTEXT("""", ""ItemTable_51201_Name"", ""Steel Throwing Axe"")"
51204,"NSLOCTEXT("""", ""ItemTable_51204_Name"", ""XX_Unarmed Right"")"
51205,"NSLOCTEXT("""", ""ItemTable_51205_Name"", ""XX_Unarmed Left"")"
51206,"NSLOCTEXT("""", ""ItemTable_51206_Name"", ""Steel Javelin"")"
51209,"NSLOCTEXT("""", ""ItemTable_51209_Name"", ""Steel Spear"")"
51212,"NSLOCTEXT("""", ""ItemTable_51212_Name"", ""Ancient Axe"")"
51213,"NSLOCTEXT("""", ""ItemTable_51213_Name"", ""Oar"")"
51214,"NSLOCTEXT("""", ""ItemTable_51214_Name"", ""XX_AdminTruncheon"")"
51215,"NSLOCTEXT("""", ""ItemTable_51215_Name"", ""Ancient Throwing Axe"")"
51216,"NSLOCTEXT("""", ""ItemTable_51216_Name"", ""Mandibles of Atlach-Nacha"")"
51217,"NSLOCTEXT("""", ""ItemTable_51217_Name"", ""Akbitanan Throwing Knife"")"
51218,"NSLOCTEXT("""", ""ItemTable_51218_Name"", ""XX_ThrowingKnifeAmmo"")"
51298,"NSLOCTEXT("""", ""ItemTable_51298_Name"", ""Heavy-weight Truncheon"")"
51299,"NSLOCTEXT("""", ""ItemTable_51299_Name"", ""Reinforced Steel Truncheon"")"
51300,"NSLOCTEXT("""", ""ItemTable_51300_Name"", ""Bleached Bone Skinning Knife"")"
51301,"NSLOCTEXT("""", ""ItemTable_51301_Name"", ""Stone Club"")"
51302,"NSLOCTEXT("""", ""ItemTable_51302_Name"", ""Iron Mace"")"
51303,"NSLOCTEXT("""", ""ItemTable_51303_Name"", ""Truncheon"")"
51304,"NSLOCTEXT("""", ""ItemTable_51304_Name"", ""Mitraen Ankh"")"
51305,"NSLOCTEXT("""", ""ItemTable_51305_Name"", ""Steel Mace"")"
51306,"NSLOCTEXT("""", ""ItemTable_51306_Name"", ""Iron Truncheon"")"
51307,"NSLOCTEXT("""", ""ItemTable_51307_Name"", ""Steel Truncheon"")"
51308,"NSLOCTEXT("""", ""ItemTable_51308_Name"", ""Stone Skinning Knife"")"
51309,"NSLOCTEXT("""", ""ItemTable_51309_Name"", ""Iron Skinning Knife"")"
51310,"NSLOCTEXT("""", ""ItemTable_51310_Name"", ""Steel Skinning Knife"")"
51311,"NSLOCTEXT("""", ""ItemTable_51311_Name"", ""Hardened Steel Skinning Knife"")"
51312,"NSLOCTEXT("""", ""ItemTable_51312_Name"", ""Star Metal Skinning Knife"")"
51313,"NSLOCTEXT("""", ""ItemTable_51313_Name"", ""Serpent-Man Skinning Knife"")"
51314,"NSLOCTEXT("""", ""ItemTable_51314_Name"", ""Obsidian Skinning Knife"")"
51315,"NSLOCTEXT("""", ""ItemTable_51315_Name"", ""Arcane Staff"")"
51316,"NSLOCTEXT("""", ""ItemTable_51316_Name"", ""XX_Chris\'s Staff of It\'s Broken"")"
51317,"NSLOCTEXT("""", ""ItemTable_51317_Name"", ""Szeth\'s Truncheon"")"
51318,"NSLOCTEXT("""", ""ItemTable_51318_Name"", ""Nkosi\'s Daggers"")"
51319,"NSLOCTEXT("""", ""ItemTable_51319_Name"", ""Nkosi\'s Shield"")"
51320,"NSLOCTEXT("""", ""ItemTable_51320_Name"", ""Nkosi\'s Pike"")"
51321,"NSLOCTEXT("""", ""ItemTable_51321_Name"", ""Shadow\'s Sting"")"
51322,"NSLOCTEXT("""", ""ItemTable_51322_Name"", ""Shadow\'s Bite"")"
51323,"NSLOCTEXT("""", ""ItemTable_51323_Name"", ""Skada"")"
51324,"NSLOCTEXT("""", ""ItemTable_51324_Name"", ""Bryta"")"
51325,"NSLOCTEXT("""", ""ItemTable_51325_Name"", ""Morda"")"
51326,"NSLOCTEXT("""", ""ItemTable_51326_Name"", ""Calandra\'s Sword"")"
51327,"NSLOCTEXT("""", ""ItemTable_51327_Name"", ""Calandra\'s Shield"")"
51328,"NSLOCTEXT("""", ""ItemTable_51328_Name"", ""Pike of Prince Kraxus"")"
51329,"NSLOCTEXT("""", ""ItemTable_51329_Name"", ""Mace of Prince Kraxus"")"
51330,"NSLOCTEXT("""", ""ItemTable_51330_Name"", ""Short-Sword of Prince Kraxus"")"
51331,"NSLOCTEXT("""", ""ItemTable_51331_Name"", ""Prince Kraxus\'s Curved Blade"")"
51332,"NSLOCTEXT("""", ""ItemTable_51332_Name"", ""Ator\'s Mace"")"
51333,"NSLOCTEXT("""", ""ItemTable_51333_Name"", ""Ator\'s Pike"")"
51334,"NSLOCTEXT("""", ""ItemTable_51334_Name"", ""Khayne\'s Helmet"")"
51335,"NSLOCTEXT("""", ""ItemTable_51335_Name"", ""Khayne\'s Chestguard"")"
51336,"NSLOCTEXT("""", ""ItemTable_51336_Name"", ""Khayne\'s Leggings"")"
51337,"NSLOCTEXT("""", ""ItemTable_51337_Name"", ""Khayne\'s Bracers"")"
51338,"NSLOCTEXT("""", ""ItemTable_51338_Name"", ""Khayne\'s Boots"")"
51339,"NSLOCTEXT("""", ""ItemTable_51339_Name"", ""Keyring"")"
51340,"NSLOCTEXT("""", ""ItemTable_51340_Name"", ""N\'Gora\'s Eyepatch"")"
51341,"NSLOCTEXT("""", ""ItemTable_51341_Name"", ""Blackstorm Sword"")"
51342,"NSLOCTEXT("""", ""ItemTable_51342_Name"", ""Jin\'s Adze"")"
51343,"NSLOCTEXT("""", ""ItemTable_51343_Name"", ""Song of the Minstrel"")"
51344,"NSLOCTEXT("""", ""ItemTable_51344_Name"", ""Ghoul Bone"")"
51345,"NSLOCTEXT("""", ""ItemTable_51345_Name"", ""Huntress Arrows"")"
51346,"NSLOCTEXT("""", ""ItemTable_51346_Name"", ""Hound Fang Daggers"")"
51347,"NSLOCTEXT("""", ""ItemTable_51347_Name"", ""Massive Lloigor Fang"")"
51348,"NSLOCTEXT("""", ""ItemTable_51348_Name"", ""Long Lloigor Fang"")"
51349,"NSLOCTEXT("""", ""ItemTable_51349_Name"", ""Lloigor Fang Daggers"")"
51350,"NSLOCTEXT("""", ""ItemTable_51350_Name"", ""Lloigor Fang"")"
51351,"NSLOCTEXT("""", ""ItemTable_51351_Name"", ""Yakith Spike"")"
51352,"NSLOCTEXT("""", ""ItemTable_51352_Name"", ""Blood-Moon Chakram"")"
51353,"NSLOCTEXT("""", ""ItemTable_51353_Name"", ""Blood-Moon Bow"")"
51354,"NSLOCTEXT("""", ""ItemTable_51354_Name"", ""Blood-Moon Punching Daggers"")"
51355,"NSLOCTEXT("""", ""ItemTable_51355_Name"", ""Shield of Stone Oak"")"
51356,"NSLOCTEXT("""", ""ItemTable_51356_Name"", ""Fate of Sarnath"")"
51357,"NSLOCTEXT("""", ""ItemTable_51357_Name"", ""Bane of the Voiceless Ones"")"
51358,"NSLOCTEXT("""", ""ItemTable_51358_Name"", ""Fish-hook"")"
51359,"NSLOCTEXT("""", ""ItemTable_51359_Name"", ""Blooded Claws"")"
51360,"NSLOCTEXT("""", ""ItemTable_51360_Name"", ""Blackwater Bandana"")"
51361,"NSLOCTEXT("""", ""ItemTable_51361_Name"", ""Blackwater Chestpiece"")"
51362,"NSLOCTEXT("""", ""ItemTable_51362_Name"", ""Blackwater Leggings"")"
51363,"NSLOCTEXT("""", ""ItemTable_51363_Name"", ""Blackwater Gauntlets"")"
51364,"NSLOCTEXT("""", ""ItemTable_51364_Name"", ""Blackwater Boots"")"
51365,"NSLOCTEXT("""", ""ItemTable_51365_Name"", ""Ghoulish Club"")"
51366,"NSLOCTEXT("""", ""ItemTable_51366_Name"", ""Ghoulish Pike"")"
51367,"NSLOCTEXT("""", ""ItemTable_51367_Name"", ""Ghoulish Blade"")"
51368,"NSLOCTEXT("""", ""ItemTable_51368_Name"", ""Voidforge Arrows"")"
51369,"NSLOCTEXT("""", ""ItemTable_51369_Name"", ""Helm of Kraxus"")"
51370,"NSLOCTEXT("""", ""ItemTable_51370_Name"", ""Goblinfangs"")"
51371,"NSLOCTEXT("""", ""ItemTable_51371_Name"", ""Bitch-scent"")"
51372,"NSLOCTEXT("""", ""ItemTable_51372_Name"", ""Silent Slash"")"
51373,"NSLOCTEXT("""", ""ItemTable_51373_Name"", ""Fiend-bone Hammer"")"
51374,"NSLOCTEXT("""", ""ItemTable_51374_Name"", ""Fiend-bone Mace"")"
51375,"NSLOCTEXT("""", ""ItemTable_51375_Name"", ""The Beak"")"
51376,"NSLOCTEXT("""", ""ItemTable_51376_Name"", ""Gremlinfangs"")"
51377,"NSLOCTEXT("""", ""ItemTable_51377_Name"", ""Claws of the Wolf"")"
51378,"NSLOCTEXT("""", ""ItemTable_51378_Name"", ""Voidforged Dragon Helmet"")"
51379,"NSLOCTEXT("""", ""ItemTable_51379_Name"", ""Voidforged Dragon Ribs"")"
51380,"NSLOCTEXT("""", ""ItemTable_51380_Name"", ""Voidforged Dragon Gauntlets"")"
51381,"NSLOCTEXT("""", ""ItemTable_51381_Name"", ""Voidforged Dragon Leggings"")"
51382,"NSLOCTEXT("""", ""ItemTable_51382_Name"", ""Voidforged Dragon Boots"")"
51383,"NSLOCTEXT("""", ""ItemTable_51383_Name"", ""Bite of the Huntress"")"
51384,"NSLOCTEXT("""", ""ItemTable_51384_Name"", ""Boatswain\'s Hook"")"
51388,"NSLOCTEXT("""", ""ItemTable_51388_Name"", ""World Breaker"")"
51389,"NSLOCTEXT("""", ""ItemTable_51389_Name"", ""Annihilator"")"
51390,"NSLOCTEXT("""", ""ItemTable_51390_Name"", ""Ymir\'s Targe"")"
51391,"NSLOCTEXT("""", ""ItemTable_51391_Name"", ""Derketo\'s Voice"")"
51392,"NSLOCTEXT("""", ""ItemTable_51392_Name"", ""Crom\'s Hammer"")"
51393,"NSLOCTEXT("""", ""ItemTable_51393_Name"", ""Set\'s Tongue"")"
51394,"NSLOCTEXT("""", ""ItemTable_51394_Name"", ""Mitra\'s Justice"")"
51395,"NSLOCTEXT("""", ""ItemTable_51395_Name"", ""Jhebbal Sag\'s Prowl"")"
51396,"NSLOCTEXT("""", ""ItemTable_51396_Name"", ""Yog\'s Touch"")"
51397,"NSLOCTEXT("""", ""ItemTable_51397_Name"", ""Mordlun"")"
51398,"NSLOCTEXT("""", ""ItemTable_51398_Name"", ""Ranissan"")"
51399,"NSLOCTEXT("""", ""ItemTable_51399_Name"", ""Nortis"")"
